TRACT,ZIP
36055014203,14606
36055014204,14624
36055014204,14606
36055014301,14606
36055014301,14626
36055014302,14624
36055014302,14606
36055014400,14611
36055014400,14624
36055014501,14428
36055014501,14624
36055014501,14514
36055014503,14624
36055014504,14624
36055014505,14624
36055014505,14514
36055014505,14428
36055014601,14624
36055014601,14428
36055014601,14514
36055014601,14546
36055014602,14546
36055014602,14623
36055014602,14428
36055014602,14624
36055014700,14428
36055014700,14482
36055014700,14423
36055014700,14546
36055014700,14511
36055014802,14559
36055014802,14626
36055014802,14468
36055014802,14420
36055014803,14468
36055014804,14468
36055014901,14559
36055014903,14410
36055014903,14624
36055014903,14559
36055014903,14514
36055014903,14428
36055014905,14624
36055014905,14559
36055014906,14624
36055014906,14559
36055014906,14606
36055015000,14416
36055015000,14428
36055015000,14514
36055015101,14464
36055015101,14468
36055015102,14470
36055015102,14476
36055015102,14420
36055015102,14508
36055015102,14464
36055015200,14468
36055015200,14430
36055015200,14464
36055015200,14420
36055015200,14470
36055015301,14420
36055015303,14420
36055015304,14420
36055015400,14428
36055015400,14470
36055015400,14416
36055015400,14559
36055015400,14420
36055980000,14624
36055980100,14617
36055980100,14622
36057070200,12010
36057070300,12010
36057070400,12010
36057070500,12010
36057070600,12010
36057070700,12010
36057070800,12010
36057070900,12010
36057072100,12086
36057072100,12070
36057072100,12068
36057072100,12010
36057072100,12177
36057072100,12095
36057072200,12068
36057072200,12177
36057072200,13428
36057072200,12095
36057072300,13410
36057072300,13452
36057072300,12068
36057072300,13339
36057072300,13428
36057072400,13339
36057072400,13452
36057072500,13339
36057072500,13320
36057072500,13452
36057072600,13459
36057072600,13320
36057072600,13339
36057072600,12166
36057072600,13317
36057072700,13317
36057072700,12160
36057072700,12072
36057072700,13459
36057072700,12010
36057072700,12166
36057072800,12160
36057072800,12053
36057072800,12166
36057072800,12010
36057072800,12069
36057072800,12072
36057072800,12137
36057072800,12066
36059059200,11003
36059063800,11422
36059123201,11735
36059300100,11023
36059300100,11024
36059300300,11024
36059300300,11023
36059300300,11021
36059300400,11023
36059300400,11024
36059300400,11021
36059300500,11023
36059300500,11021
36059300600,11030
36059300600,11021
36059300600,11023
36059300700,11021
36059300700,11022
36059300800,11020
36059300800,11021
36059300900,11005
36059300900,11021
36059300900,11576
36059300900,11577
36059300900,11042
36059300900,11040
36059300900,11030
36059300900,11020
36059300900,11507
36059301000,11050
36059301101,11050
36059301102,11050
36059301200,11050
36059301300,11050
36059301400,11050
36059301500,11050
36059301500,11030
36059301600,11030
36059301600,11576
36059301600,11050
36059301700,11030
36059301800,11023
36059301800,11021
36059301800,11020
36059301800,11030
36059301900,11030
36059301900,11576
36059302000,11547
36059302000,11548
36059302000,11577
36059302000,11576
36059302101,11548
36059302101,11577
36059302101,11576
36059302102,11576
36059302102,11577
36059302102,11568
36059302200,11577
36059302300,11576
36059302300,11507
36059302300,11577
36059302300,11040
36059302400,11577
36059302400,11507
36059302400,11596
36059302501,11577
36059302501,11507
36059302502,11568
36059302502,11577
36059302502,11590
36059302502,11576
36059302600,11001
36059302700,11001
36059302700,11040
36059302800,11040
36059302800,11042
36059302900,11042
36059302900,11040
36059303000,11040
36059303000,11001
36059303101,11042
36059303101,11040
36059303102,11507
36059303102,11596
36059303102,11040
36059303201,11040
36059303202,11040
36059303202,11530
36059303301,11596
36059303302,11501
36059303302,11596
36059303302,11507
36059303400,11596
36059303400,11501
36059303500,11596
36059303500,11501
36059303600,11530
36059303600,11501
36059303700,11514
36059303700,11501
36059303700,11596
36059303800,11590
36059303800,11514
36059303900,11590
36059303900,11753
36059304001,11514
36059304001,11590
36059304002,11590
36059304100,11590
36059304202,11801
36059304202,11590
36059304203,11801
36059304203,11590
36059304204,11590
36059404300,11001
36059404400,11001
36059404500,11004
36059404500,11001
36059404500,11002
36059404600,11001
36059404700,11010
36059404700,11001
36059404700,11040
36059404700,11530
36059404800,11001
36059404800,11003
36059404901,11003
36059404902,11003
36059405000,11003
36059405100,11003
36059405200,11003
36059405301,11010
36059405301,11003
36059405301,11001
36059405302,11530
36059405302,11010
36059405400,11580
36059405400,11010
36059405400,11003
36059405500,11010
36059405500,11552
36059405600,11010
36059405700,11580
36059405700,11010
36059405800,11010
36059405800,11530
36059405800,11552
36059405900,11552
36059405900,11010
36059406001,11552
36059406001,11550
36059406002,11552
36059406100,11550
36059406100,11552
36059406201,11550
36059406201,11552
36059406202,11570
36059406202,11552
36059406300,11040
36059406300,11530
36059406400,11530
36059406400,11010
36059406400,11501
36059406400,11040
36059406501,11552
36059406501,11530
36059406501,11550
36059406600,11501
36059406600,11530
36059406701,11551
36059406701,11550
36059406702,11550
36059406801,11550
36059406802,11550
36059406900,11550
36059407000,11550
36059407101,11550
36059407102,11553
36059407102,11550
36059407201,11550
36059407203,11550
36059407204,11553
36059407204,11550
36059407301,11549
36059407301,11590
36059407301,11599
36059407301,11531
36059407301,11530
36059407301,11550
36059407301,11553
36059407302,11556
36059407302,11553
36059407401,11553
36059407401,11550
36059407402,11553
36059407501,11510
36059407501,11553
36059407502,11510
36059407502,11553
36059407600,11590
36059407700,11530
36059407700,11590
36059407700,11554
36059407801,11590
36059407801,11554
36059407802,11554
36059407900,11554
36059408000,11554
36059408000,11530
36059408100,11566
36059408100,11710
36059408100,11554
36059408200,11554
36059408300,11554
36059408300,11710
36059408400,11710
36059408400,11566
36059408500,11710
36059408500,11793
36059408600,11756
36059408600,11801
36059408700,11756
36059408700,11801
36059408800,11714
36059408800,11756
36059408800,11801
36059408900,11756
36059408900,11554
36059409000,11756
36059409000,11783
36059409000,11714
36059409100,11756
36059409200,11756
36059409300,11793
36059409300,11756
36059409400,11783
36059409400,11756
36059409400,11793
36059409500,11783
36059409500,11793
36059409600,11756
36059409600,11793
36059409700,11793
36059409800,11580
36059409800,11003
36059409900,11580
36059410000,11565
36059410000,11580
36059410100,11565
36059410100,11580
36059410100,11552
36059410200,11563
36059410200,11565
36059410200,11552
36059410200,11570
36059410300,11581
36059410300,11580
36059410400,11580
36059410400,11581
36059410500,11582
36059410500,11580
36059410600,11580
36059410700,11580
36059410700,11581
36059410700,11563
36059410800,11580
36059410800,11557
36059410800,11581
36059410900,11581
36059410900,11557
36059411000,11559
36059411000,11096
36059411100,11559
36059411100,11096
36059411200,11516
36059411200,11598
36059411200,11559
36059411301,11581
36059411301,11559
36059411302,11516
36059411302,11557
36059411302,11581
36059411302,11598
36059411400,11557
36059411400,11516
36059411400,11598
36059411500,11598
36059411500,11557
36059411600,11598
36059411600,11559
36059411600,11691
36059411600,11096
36059411700,11563
36059411700,11557
36059411700,11598
36059411800,11563
36059411800,11580
36059411901,11563
36059411902,11581
36059411902,11563
36059412000,11563
36059412000,11570
36059412000,11518
36059412000,11565
36059412100,11572
36059412100,11557
36059412100,11563
36059412100,11518
36059412200,11557
36059412200,11518
36059412301,11570
36059412301,11563
36059412301,11571
36059412301,11510
36059412301,11572
36059412302,11572
36059412302,11570
36059412400,11572
36059412400,11570
36059412400,11510
36059412500,11570
36059412600,11570
36059412600,11510
36059412700,11570
36059412800,11570
36059412800,11510
36059412800,11550
36059412900,11570
36059412900,11550
36059412900,11575
36059412900,11510
36059413001,11570
36059413001,11572
36059413002,11572
36059413100,11570
36059413100,11510
36059413100,11572
36059413200,11572
36059413300,11510
36059413300,11572
36059413400,11572
36059413500,11570
36059413500,11575
36059413500,11510
36059413600,11510
36059413700,11510
36059413803,11510
36059413804,11510
36059413900,11575
36059413900,11520
36059414001,11575
36059414001,11553
36059414002,11520
36059414002,11575
36059414100,11575
36059414100,11520
36059414201,11520
36059414202,11520
36059414301,11510
36059414301,11520
36059414303,11520
36059414304,11520
36059414400,11520
36059414501,11520
36059414501,11510
36059414502,11520
36059414600,11566
36059414700,11710
36059414700,11566
36059414800,11566
36059414800,11710
36059414900,11710
36059414900,11793
36059415000,11566
36059415101,11566
36059415102,11520
36059415102,11566
36059415201,11566
36059415201,11710
36059415202,11566
36059415300,11793
36059415300,11710
36059415300,11566
36059415401,11793
36059415401,11710
36059415402,11710
36059415500,11793
36059415500,11783
36059415600,11710
36059415600,11793
36059415700,11793
36059415700,11710
36059415700,11783
36059415802,11793
36059415802,11783
36059416000,11793
36059416000,11783
36059416100,11793
36059416100,11783
36059416201,11558
36059416202,11558
36059416300,11561
36059416300,11509
36059416401,11561
36059416402,11561
36059416500,11561
36059416600,11561
36059416701,11561
36059416702,11561
36059416801,11561
36059416802,11561
36059416900,11569
36059416900,11793
36059416900,11561
36059517000,11560
36059517000,11542
36059517101,11542
36059517102,11542
36059517102,11560
36059517200,11542
36059517200,11579
36059517301,11542
36059517301,11560
36059517302,11542
36059517302,11545
36059517302,11560
36059517400,11542
36059517400,11579
36059517500,11548
36059517500,11547
36059517500,11576
36059517500,11545
36059517600,11579
36059517600,11542
36059517600,11545
36059517701,11753
36059517701,11791
36059517701,11548
36059517701,11545
36059517701,11560
36059517701,11732
36059517701,11771
36059517705,11545
36059517705,11568
36059517705,11753
36059517705,11548
36059517801,11542
36059517801,11771
36059517801,11560
36059517801,11765
36059517802,11560
36059517901,11709
36059517901,11560
36059517902,11771
36059517902,11709
36059518000,11771
36059518000,11732
36059518100,11732
36059518100,11771
36059518100,11791
36059518201,11724
36059518201,11771
36059518201,11797
36059518201,11791
36059518203,11797
36059518203,11791
36059518204,11803
36059518204,11797
36059518300,11791
36059518300,11732
36059518400,11797
36059518400,11791
36059518501,11801
36059518501,11590
36059518501,11568
36059518501,11753
36059518502,11801
36059518502,11753
36059518600,11753
36059518700,11797
36059518700,11773
36059518700,11791
36059518800,11791
36059518800,11803
36059518900,11590
36059518900,11802
36059518900,11753
36059518900,11801
36059519000,11801
36059519000,11590
36059519100,11801
36059519200,11756
36059519200,11801
36059519300,11815
36059519300,11801
36059519400,11801
36059519500,11801
36059519500,11791
36059519601,11714
36059519601,11791
36059519601,11803
36059519602,11803
36059519702,11803
36059519702,11797
36059519703,11803
36059519704,11803
36059519801,11803
36059519801,11714
36059519802,11803
36059519900,11714
36059519900,11803
36059520001,11714
36059520001,11801
36059520002,11801
36059520002,11714
36059520002,11735
36059520100,11735
36059520100,11803
36059520100,11804
36059520100,11714
36059520200,11714
36059520200,11735
36059520300,11783
36059520300,11735
36059520300,11714
36059520401,11735
36059520402,11735
36059520501,11735
36059520502,11758
36059520502,11735
36059520600,11735
36059520700,11758
36059520700,11735
36059520700,11783
36059520800,11758
36059520800,11783
36059520900,11758
36059520900,11783
36059521000,11758
36059521100,11783
36059521100,11758
36059521200,11758
36059521301,11758
36059521302,11758
36059521400,11758
36059521400,11762
36059521500,11762
36059521601,11762
36059521602,11762
36059521700,11762
36059521700,11758
36059521801,11762
36059521801,11758
36059521802,11758
36059521802,11762
36059521902,11758
36059521902,11762
36059522000,11701
36059522000,11758
36059522700,11783
36059980100,11530
36059981100,11548
36059982100,11568
36061000100,10004
36061000201,10002
36061000202,10002
36061000600,10002
36061000700,10043
36061000700,10081
36061000700,10038
36061000700,10004
36061000700,10005
36061000700,10271
36061000800,10038
36061000800,10002
36061000900,10005
36061000900,10004
36061000900,10041
36061001001,10002
36061001002,10002
36061001200,10002
36061001300,10004
36061001300,10006
36061001300,10007
36061001401,10002
36061001402,10002
36061001501,10038
36061001502,10038
36061001502,10005
36061001502,10045
36061001502,10272
36061001600,10002
36061001800,10002
36061002000,10002
36061002000,10009
36061002100,10007
36061002100,10013
36061002100,10008
36061002100,10274
36061002100,10279
36061002100,10268
36061002201,10002
36061002202,10009
36061002202,10002
36061002400,10009
36061002500,10038
36061002601,10009
36061002602,10009
36061002700,10038
36061002800,10009
36061002900,10038
36061002900,10013
36061002900,10007
36061003001,10002
36061003002,10002
36061003002,10009
36061003100,10007
36061003100,10278
36061003100,10013
36061003200,10009
36061003300,10012
36061003300,10007
36061003300,10013
36061003400,10009
36061003601,10002
36061003602,10003
36061003700,10014
36061003700,10013
36061003700,10012
36061003800,10003
36061003900,10007
36061003900,10013
